customer_id,region,country,age,gender,acquisition_channel,signup_date
10997,Southeast Asia,Vietnam,36,M,Organic,2023-06-24
10998,Latin America,Brazil,16,F,Email,2024-05-16
10999,Southeast Asia,Thailand,16,M,Organic,2024-01-16
11000,North America,Canada,22,F,Organic,2023-02-17
11001,Europe,Germany,44,F,Influencer,2024-04-10
11002,North America,USA,36,F,Paid Search,2024-02-22
11003,Europe,Poland,27,F,Organic,2022-02-12
11004,North America,USA,28,F,Paid Search,2023-06-17
11005,Europe,UK,51,M,Referral,2023-10-24
11006,Europe,France,21,M,Organic,2024-05-11
11007,North America,Canada,16,F,Paid Search,2024-01-24
11008,Middle East,Saudi Arabia,29,M,Social Ads,2022-07-27
11009,Middle East,UAE,47,M,Organic,2024-11-02
11010,Latin America,Brazil,42,F,Paid Search,2024-06-13
11011,North America,Canada,27,F,Referral,2024-11-10
11012,Latin America,Chile,19,M,Social Ads,2022-11-13
11013,Europe,Spain,44,F,Social Ads,2023-10-04
11014,Europe,Germany,35,M,Email,2023-01-17
11015,Europe,Germany,64,F,Social Ads,2022-02-08
11016,Southeast Asia,Thailand,39,F,Social Ads,2024-06-01
11017,Southeast Asia,Philippines,51,F,Social Ads,2024-12-07
11018,North America,Canada,30,M,Referral,2022-01-07
11019,Middle East,Saudi Arabia,48,M,Email,2024-03-26
11020,North America,Mexico,19,F,Influencer,2023-03-22
11021,Latin America,Chile,25,F,Email,2023-06-06
11022,Europe,France,40,F,Paid Search,2022-08-28
11023,North America,USA,16,M,Email,2022-02-14
11024,Middle East,UAE,49,F,Paid Search,2024-11-05
11025,Europe,France,37,M,Social Ads,2022-01-07
11026,Europe,Poland,56,F,Influencer,2022-11-07
11027,Europe,Poland,28,M,Email,2024-01-06
11028,Europe,France,48,F,Paid Search,2024-02-27
11029,North America,Mexico,41,F,Organic,2024-05-13
11030,Europe,Spain,34,F,Paid Search,2023-03-14
11031,North America,USA,45,M,Social Ads,2022-07-09
11032,Southeast Asia,Vietnam,35,F,Influencer,2024-09-07
11033,Middle East,Saudi Arabia,30,M,Organic,2024-10-27
11034,North America,Canada,24,M,Email,2024-01-19
11035,Latin America,Argentina,28,M,Paid Search,2022-02-03
11036,Southeast Asia,Thailand,16,F,Social Ads,2024-04-25
11037,Europe,France,37,F,Influencer,2022-04-15
11038,Europe,UK,40,M,Social Ads,2024-06-12
11039,Europe,Spain,29,M,Social Ads,2023-10-12
11040,Middle East,UAE,59,F,Influencer,2023-06-09
11041,Middle East,Turkey,47,M,Influencer,2023-01-23
11042,North America,Canada,34,F,Social Ads,2022-07-27
11043,Europe,France,54,F,Organic,2023-03-12
11044,Europe,UK,40,F,Social Ads,2023-01-04
11045,Southeast Asia,Vietnam,27,F,Paid Search,2023-09-18
11046,Europe,UK,63,F,Organic,2023-04-24
11047,Southeast Asia,Indonesia,25,M,Social Ads,2023-11-12
11048,North America,Mexico,30,M,Social Ads,2023-04-01
11049,Europe,Spain,58,M,Influencer,2023-04-15
11050,North America,Canada,58,M,Organic,2022-09-22
11051,Europe,UK,35,M,Social Ads,2024-06-22
11052,Southeast Asia,Vietnam,16,F,Paid Search,2024-07-19
11053,Southeast Asia,Philippines,65,M,Influencer,2024-07-03
11054,Europe,Spain,38,M,Paid Search,2023-06-18
11055,Europe,France,16,M,Influencer,2024-01-20
11056,Europe,Spain,58,M,Paid Search,2022-02-14
11057,Europe,Poland,40,F,Email,2024-05-15
11058,Southeast Asia,Vietnam,16,M,Referral,2024-11-16
11059,Europe,Spain,32,M,Paid Search,2022-09-13
11060,Southeast Asia,Vietnam,28,M,Paid Search,2024-12-24
11061,Europe,France,42,M,Organic,2024-03-15
11062,Europe,UK,26,F,Referral,2022-03-20
11063,Middle East,UAE,38,F,Referral,2024-06-03
11064,Southeast Asia,Philippines,29,F,Social Ads,2023-06-14
11065,Europe,Poland,54,M,Paid Search,2024-05-10
11066,North America,USA,37,F,Influencer,2024-04-17
11067,Southeast Asia,Indonesia,38,F,Paid Search,2023-03-25
11068,North America,Canada,37,F,Social Ads,2024-01-07
11069,Europe,France,18,M,Paid Search,2022-12-03
11070,Middle East,Turkey,44,M,Paid Search,2023-06-12
11071,Europe,France,35,M,Organic,2022-12-12
11072,Europe,France,22,F,Paid Search,2023-06-14
11073,Middle East,Turkey,41,M,Influencer,2024-01-01
11074,Europe,France,43,F,Organic,2022-05-26
11075,North America,Mexico,35,F,Organic,2024-10-21
11076,Europe,Spain,48,F,Social Ads,2024-06-03
11077,Europe,Poland,16,F,Paid Search,2023-05-07
11078,Europe,Poland,45,M,Influencer,2024-06-14
11079,North America,USA,29,M,Paid Search,2024-07-27
11080,Latin America,Argentina,27,F,Influencer,2024-08-18
11081,Southeast Asia,Vietnam,34,M,Social Ads,2023-06-02
11082,Latin America,Chile,27,M,Organic,2022-05-25
11083,Europe,Spain,49,M,Paid Search,2022-09-08
11084,Southeast Asia,Vietnam,27,F,Social Ads,2022-10-04
11085,Southeast Asia,Philippines,30,M,Paid Search,2024-10-25
11086,Latin America,Argentina,31,F,Social Ads,2023-08-11
11087,Latin America,Chile,40,M,Email,2023-12-09
11088,North America,Mexico,60,M,Organic,2023-12-25
11089,North America,Mexico,35,M,Referral,2023-08-15
11090,North America,USA,51,F,Organic,2023-02-12
11091,Europe,France,31,M,Paid Search,2024-07-15
11092,North America,Canada,47,F,Referral,2023-03-27
11093,North America,Canada,50,F,Paid Search,2024-07-05
11094,North America,Mexico,49,M,Organic,2022-09-21
11095,Latin America,Brazil,54,F,Referral,2024-08-10
11096,Southeast Asia,Philippines,16,M,Referral,2022-05-18
11097,Latin America,Brazil,32,F,Influencer,2022-08-20
11098,Southeast Asia,Philippines,18,F,Organic,2023-07-25
11099,Europe,UK,41,F,Paid Search,2024-01-02
11100,North America,USA,45,F,Paid Search,2023-09-24
11101,Europe,Germany,37,F,Organic,2022-06-13
11102,North America,USA,28,F,Referral,2023-06-07
11103,Latin America,Brazil,27,F,Influencer,2022-10-08
11104,Europe,France,27,F,Organic,2023-10-14
11105,Europe,Germany,20,F,Social Ads,2022-09-12
11106,North America,Mexico,31,F,Organic,2023-09-13
11107,Southeast Asia,Thailand,35,F,Social Ads,2022-07-16
11108,North America,Mexico,31,M,Social Ads,2022-08-19
11109,Latin America,Brazil,35,M,Organic,2022-04-28
11110,Latin America,Chile,25,F,Influencer,2023-02-19
11111,Europe,Spain,36,M,Referral,2024-05-05
11112,Middle East,Saudi Arabia,21,F,Email,2024-04-14
11113,North America,USA,49,F,Social Ads,2023-06-22
11114,Europe,Germany,35,M,Paid Search,2022-04-17
11115,Europe,Germany,33,M,Email,2023-09-20
11116,Latin America,Brazil,25,F,Organic,2024-04-05
11117,Europe,Germany,23,M,Paid Search,2022-08-25
11118,Latin America,Chile,33,F,Referral,2023-04-14
11119,Latin America,Brazil,31,F,Social Ads,2024-11-23
11120,Europe,UK,29,M,Paid Search,2022-05-17
11121,Southeast Asia,Philippines,46,M,Social Ads,2022-09-25
11122,North America,Mexico,42,M,Organic,2023-01-22
11123,North America,USA,47,F,Referral,2024-12-02
11124,North America,Canada,46,M,Social Ads,2024-04-08
11125,Middle East,UAE,24,F,Influencer,2023-06-01
11126,Europe,Spain,55,F,Referral,2022-04-08
11127,Southeast Asia,Thailand,34,M,Referral,2023-12-20
11128,Latin America,Chile,47,F,Email,2024-03-13
11129,Middle East,Turkey,33,M,Social Ads,2022-07-07
11130,North America,Canada,26,F,Organic,2023-09-18
11131,Europe,Spain,24,F,Influencer,2022-04-28
11132,Europe,UK,37,M,Influencer,2022-08-09
11133,Europe,Spain,17,F,Paid Search,2023-12-28
11134,North America,Canada,16,M,Referral,2022-01-19
11135,Europe,Spain,40,M,Paid Search,2023-08-08
11136,Middle East,UAE,43,F,Organic,2023-01-20
11137,Latin America,Chile,42,F,Influencer,2023-03-19
11138,Europe,UK,22,F,Influencer,2022-10-03
11139,Southeast Asia,Thailand,42,F,Influencer,2022-10-03
11140,Latin America,Chile,16,F,Social Ads,2024-10-09
11141,North America,USA,22,M,Influencer,2024-04-17
11142,Europe,Germany,35,M,Organic,2023-01-06
11143,Southeast Asia,Vietnam,22,F,Organic,2024-10-04
11144,Latin America,Chile,39,F,Email,2024-01-22
11145,Southeast Asia,Vietnam,33,M,Paid Search,2023-02-23
11146,Europe,Poland,43,F,Organic,2022-12-12
11147,Europe,UK,46,M,Social Ads,2022-01-26
11148,Middle East,UAE,46,F,Social Ads,2023-04-20
11149,North America,USA,54,F,Social Ads,2022-08-23
11150,Europe,UK,21,M,Influencer,2022-06-23
11151,North America,Mexico,75,M,Influencer,2024-11-14
11152,Europe,France,30,M,Organic,2022-09-18
11153,Middle East,Turkey,49,M,Social Ads,2024-06-10
11154,Middle East,UAE,27,F,Organic,2023-07-05
11155,Latin America,Chile,23,F,Social Ads,2024-06-23
11156,North America,Mexico,26,F,Influencer,2022-09-11
11157,Latin America,Argentina,38,M,Paid Search,2024-11-15
11158,Europe,Spain,42,F,Email,2023-12-25
11159,Europe,Germany,55,M,Paid Search,2024-08-11
11160,North America,Mexico,61,F,Referral,2024-11-18
11161,North America,USA,18,M,Influencer,2023-09-18
11162,Southeast Asia,Indonesia,31,M,Referral,2023-03-04
11163,Europe,Poland,34,F,Organic,2024-09-15
11164,North America,Mexico,37,M,Email,2024-01-08
11165,Europe,Spain,33,F,Email,2024-09-13
11166,Middle East,UAE,32,M,Email,2023-11-20
11167,Latin America,Argentina,47,M,Social Ads,2024-08-22
11168,Southeast Asia,Vietnam,24,M,Paid Search,2022-05-24
11169,Middle East,UAE,37,M,Influencer,2023-08-21
11170,North America,USA,60,F,Influencer,2022-05-01
11171,North America,Mexico,41,M,Influencer,2022-07-19
11172,North America,USA,63,M,Social Ads,2022-04-18
11173,Latin America,Brazil,41,F,Organic,2022-10-26
11174,Europe,France,22,F,Referral,2024-06-12
11175,Europe,Poland,31,M,Social Ads,2023-09-06
11176,North America,Canada,44,M,Social Ads,2022-08-18
11177,Europe,UK,35,M,Social Ads,2024-04-20
11178,Latin America,Brazil,16,F,Email,2022-07-20
11179,Latin America,Chile,31,M,Organic,2022-11-01
11180,North America,USA,49,F,Paid Search,2022-10-04
11181,Middle East,Turkey,16,M,Paid Search,2024-06-01
11182,North America,Mexico,61,M,Paid Search,2023-06-06
11183,North America,USA,22,M,Paid Search,2022-09-08
11184,Southeast Asia,Indonesia,21,F,Social Ads,2023-11-27
11185,Southeast Asia,Philippines,47,M,Social Ads,2024-04-20
11186,Latin America,Chile,16,M,Organic,2024-06-23
11187,Southeast Asia,Indonesia,22,F,Organic,2023-01-18
11188,Europe,France,28,F,Referral,2023-02-11
11189,Europe,Germany,37,F,Referral,2022-08-13
11190,Middle East,Turkey,46,M,Referral,2023-01-19
11191,Southeast Asia,Vietnam,31,F,Organic,2022-08-23
11192,Europe,France,58,M,Influencer,2023-07-26
11193,Europe,France,63,F,Paid Search,2022-10-12
11194,Latin America,Brazil,47,M,Organic,2023-04-26
11195,Middle East,Saudi Arabia,36,F,Social Ads,2022-10-05
11196,Middle East,UAE,22,F,Referral,2024-02-13
11197,North America,Mexico,42,F,Influencer,2024-02-06
11198,Europe,UK,16,M,Influencer,2023-11-27
11199,Europe,Poland,44,M,Organic,2024-06-17
11200,North America,USA,52,F,Organic,2022-02-28
11201,Europe,Poland,28,F,Referral,2024-12-25
11202,Latin America,Argentina,45,M,Social Ads,2022-05-21
11203,Latin America,Chile,44,F,Paid Search,2022-12-08
11204,Latin America,Brazil,35,F,Influencer,2024-03-24
11205,North America,Mexico,16,F,Organic,2022-05-10
11206,Middle East,Saudi Arabia,18,F,Social Ads,2022-04-08
11207,Southeast Asia,Thailand,39,M,Email,2024-06-24
11208,Latin America,Brazil,43,M,Paid Search,2024-05-25
11209,North America,Canada,31,M,Organic,2024-09-07
11210,Europe,France,39,F,Email,2022-06-16
11211,Europe,France,45,F,Social Ads,2023-04-01
11212,Middle East,Turkey,31,F,Email,2022-09-25
11213,North America,Mexico,40,F,Referral,2023-12-20
11214,Southeast Asia,Vietnam,47,F,Organic,2023-10-14
11215,Latin America,Brazil,28,F,Social Ads,2022-09-15
11216,Southeast Asia,Thailand,46,F,Email,2024-07-11
11217,Middle East,Saudi Arabia,45,F,Email,2022-12-17
11218,Europe,UK,16,F,Social Ads,2022-10-15
11219,North America,Canada,45,F,Email,2022-11-17
11220,North America,Mexico,45,M,Email,2022-03-15
11221,North America,USA,38,F,Paid Search,2023-10-14
11222,Southeast Asia,Indonesia,18,M,Referral,2022-02-16
11223,Middle East,Saudi Arabia,21,M,Referral,2024-12-11
11224,Southeast Asia,Thailand,33,M,Organic,2023-09-04
11225,Southeast Asia,Vietnam,47,M,Social Ads,2024-09-12
11226,Southeast Asia,Philippines,28,M,Paid Search,2023-07-28
11227,North America,USA,45,F,Paid Search,2024-08-26
11228,Europe,UK,26,M,Organic,2022-12-05
11229,Southeast Asia,Philippines,26,M,Social Ads,2024-02-19
11230,Latin America,Brazil,30,M,Paid Search,2022-07-04
11231,Latin America,Argentina,16,M,Paid Search,2022-01-24
11232,Middle East,UAE,20,F,Social Ads,2024-09-07
11233,North America,Canada,39,M,Paid Search,2022-09-07
11234,Latin America,Brazil,44,M,Social Ads,2023-01-22
11235,Southeast Asia,Philippines,25,M,Organic,2024-05-06
11236,North America,Mexico,40,F,Social Ads,2024-11-19
11237,Europe,UK,33,F,Referral,2023-06-03
11238,Middle East,Turkey,27,M,Email,2024-04-26
11239,Europe,Spain,28,M,Organic,2024-01-13
11240,North America,Mexico,59,F,Paid Search,2022-02-03
11241,Latin America,Brazil,52,M,Social Ads,2024-03-17
11242,North America,USA,16,F,Organic,2023-02-12
11243,Latin America,Chile,19,M,Email,2024-01-12
11244,Europe,UK,23,F,Organic,2023-02-17
11245,Europe,Spain,20,F,Influencer,2022-03-16
11246,Latin America,Chile,24,F,Paid Search,2023-03-16
11247,Europe,France,38,F,Influencer,2023-09-15
11248,North America,Canada,39,F,Organic,2023-11-07
11249,Southeast Asia,Thailand,30,M,Paid Search,2022-11-05
11250,Europe,Spain,31,F,Paid Search,2022-12-03
11251,Europe,UK,36,M,Organic,2022-05-26
11252,Europe,Spain,33,M,Referral,2022-10-09
11253,Southeast Asia,Indonesia,24,M,Organic,2024-08-25
11254,North America,USA,54,F,Social Ads,2024-01-25
11255,Europe,Spain,36,F,Organic,2023-03-10
11256,Europe,Poland,39,M,Influencer,2024-02-11
11257,North America,Canada,41,M,Referral,2023-10-12
11258,North America,Mexico,37,F,Paid Search,2024-11-02
11259,Southeast Asia,Thailand,38,F,Organic,2024-02-08
11260,Southeast Asia,Indonesia,29,M,Referral,2024-05-24
11261,Latin America,Brazil,41,M,Influencer,2022-09-27
11262,Middle East,Saudi Arabia,55,F,Organic,2022-07-15
11263,North America,Canada,42,F,Social Ads,2022-03-07
11264,North America,Canada,38,M,Referral,2022-09-21
11265,Middle East,Saudi Arabia,38,M,Organic,2023-08-14
11266,Latin America,Argentina,31,M,Social Ads,2022-10-02
11267,Latin America,Brazil,59,F,Social Ads,2022-11-05
11268,Southeast Asia,Thailand,33,F,Email,2024-01-16
11269,Europe,Poland,41,F,Email,2023-08-01
11270,Europe,Spain,26,M,Referral,2024-09-20
11271,Europe,France,16,F,Paid Search,2024-11-02
11272,North America,Mexico,48,M,Paid Search,2022-06-01
11273,Europe,Germany,28,M,Paid Search,2023-10-16
11274,North America,Canada,20,M,Paid Search,2024-12-09
11275,Southeast Asia,Philippines,43,F,Paid Search,2024-12-03
11276,North America,USA,46,F,Influencer,2023-05-25
11277,North America,Canada,46,M,Paid Search,2024-03-28
11278,Europe,Spain,17,F,Paid Search,2023-10-14
11279,North America,Mexico,34,F,Influencer,2024-09-11
11280,Europe,Spain,16,M,Social Ads,2023-02-17
11281,Europe,Poland,49,F,Email,2022-12-06
11282,North America,Canada,58,M,Organic,2023-04-19
11283,Europe,Spain,35,M,Social Ads,2024-03-25
11284,North America,Canada,35,M,Organic,2022-02-05
11285,North America,Canada,32,F,Referral,2022-04-06
11286,Europe,Germany,24,M,Paid Search,2022-11-12
11287,North America,USA,43,M,Social Ads,2023-06-20
11288,Middle East,Turkey,36,F,Email,2023-11-27
11289,Europe,Spain,45,F,Social Ads,2022-12-03
11290,Southeast Asia,Thailand,56,F,Organic,2024-07-14
11291,Southeast Asia,Vietnam,63,M,Organic,2023-08-09
11292,Europe,UK,24,M,Social Ads,2024-01-19
11293,Europe,UK,16,F,Social Ads,2024-06-13
11294,Latin America,Argentina,41,M,Organic,2022-10-24
11295,North America,USA,25,F,Social Ads,2022-02-12
11296,Latin America,Argentina,16,F,Paid Search,2023-11-14
11297,Middle East,Saudi Arabia,22,F,Organic,2023-07-02
11298,Southeast Asia,Philippines,51,F,Referral,2023-12-20
11299,North America,Canada,44,M,Paid Search,2024-02-18
11300,North America,USA,19,M,Influencer,2022-04-11
11301,Southeast Asia,Thailand,38,M,Referral,2022-11-04
11302,Europe,Poland,26,F,Influencer,2023-02-19
11303,Southeast Asia,Thailand,28,F,Social Ads,2022-01-09
11304,Middle East,UAE,39,F,Influencer,2023-07-28
11305,Southeast Asia,Thailand,27,M,Organic,2024-01-17
11306,North America,USA,16,M,Paid Search,2022-10-09
11307,North America,USA,20,F,Social Ads,2024-03-15
11308,Europe,France,26,M,Email,2022-06-14
11309,Latin America,Argentina,40,F,Organic,2024-05-16
11310,Latin America,Argentina,44,M,Social Ads,2024-08-09
11311,Europe,UK,41,M,Email,2022-02-19
11312,Europe,France,44,F,Organic,2023-08-19
11313,Middle East,UAE,40,F,Paid Search,2023-12-03
11314,Europe,Germany,23,F,Organic,2024-07-20
11315,North America,USA,48,M,Paid Search,2023-11-24
11316,North America,Mexico,54,F,Social Ads,2024-06-19
11317,Southeast Asia,Philippines,20,M,Social Ads,2022-09-20
11318,North America,Canada,31,M,Social Ads,2023-04-20
11319,Southeast Asia,Indonesia,42,F,Paid Search,2024-12-15
11320,Southeast Asia,Philippines,29,M,Referral,2024-03-19
11321,Europe,Germany,47,M,Email,2023-07-03
11322,Latin America,Argentina,19,M,Email,2024-01-15
11323,North America,USA,38,M,Organic,2022-08-26
11324,Europe,France,46,M,Referral,2023-11-08
11325,North America,Canada,34,F,Paid Search,2024-01-21
11326,North America,Canada,18,F,Paid Search,2023-10-01
11327,North America,USA,29,M,Referral,2023-11-05
11328,Latin America,Argentina,21,F,Organic,2024-02-10
11329,Southeast Asia,Vietnam,30,M,Paid Search,2022-07-19
11330,North America,Canada,36,M,Referral,2023-11-14
11331,Europe,Spain,23,F,Influencer,2023-09-08
11332,Europe,Poland,44,M,Paid Search,2022-03-22
11333,Latin America,Argentina,16,M,Organic,2023-10-06
11334,Latin America,Argentina,34,M,Organic,2024-05-03
11335,Latin America,Chile,36,M,Paid Search,2023-05-23
11336,North America,Canada,25,M,Referral,2023-08-28
11337,Europe,UK,23,F,Email,2022-09-18
11338,Middle East,Turkey,16,F,Influencer,2022-05-13
11339,Southeast Asia,Indonesia,28,M,Referral,2024-08-01
11340,North America,Mexico,16,M,Influencer,2024-04-16
11341,Southeast Asia,Thailand,53,M,Paid Search,2023-07-07
11342,Southeast Asia,Indonesia,21,F,Influencer,2022-06-21
11343,Europe,France,27,F,Organic,2024-10-26
11344,North America,Canada,23,M,Social Ads,2024-06-10
11345,Europe,UK,40,F,Referral,2022-03-03
11346,Latin America,Chile,42,M,Social Ads,2024-07-03
11347,North America,Canada,16,M,Email,2023-02-05
11348,North America,Mexico,37,F,Paid Search,2023-04-05
11349,North America,Mexico,24,F,Paid Search,2024-10-24
11350,Southeast Asia,Philippines,41,M,Organic,2024-10-22
11351,Southeast Asia,Philippines,55,M,Organic,2024-06-04
11352,Middle East,Saudi Arabia,59,F,Organic,2024-10-02
11353,North America,USA,39,M,Influencer,2022-05-19
11354,North America,USA,51,M,Social Ads,2022-11-12
11355,Latin America,Brazil,53,F,Paid Search,2023-06-27
11356,Latin America,Brazil,60,M,Social Ads,2024-09-21
11357,North America,Mexico,46,M,Social Ads,2024-09-04
11358,Europe,Poland,30,M,Paid Search,2023-03-09
11359,Middle East,UAE,34,M,Paid Search,2023-10-27
11360,Southeast Asia,Indonesia,75,F,Organic,2024-07-01
11361,Middle East,Saudi Arabia,39,F,Organic,2022-02-11
11362,Southeast Asia,Thailand,46,M,Organic,2023-07-17
11363,Latin America,Argentina,32,F,Social Ads,2022-08-12
11364,Latin America,Argentina,49,M,Organic,2024-08-02
11365,Europe,Poland,16,M,Organic,2022-08-18
11366,Latin America,Brazil,30,M,Email,2023-01-15
11367,North America,Canada,42,M,Social Ads,2024-10-20
11368,North America,USA,17,F,Influencer,2023-10-13
11369,Europe,Germany,43,F,Social Ads,2023-04-21
11370,Southeast Asia,Indonesia,61,F,Influencer,2022-04-04
11371,North America,Mexico,59,F,Email,2022-01-16
11372,Europe,Spain,40,M,Influencer,2022-11-08
11373,Southeast Asia,Vietnam,43,M,Paid Search,2024-12-03
11374,Europe,Spain,40,F,Organic,2022-08-11
11375,Latin America,Brazil,51,F,Social Ads,2023-05-10
11376,Europe,UK,49,M,Referral,2022-11-16
11377,Europe,Spain,37,F,Social Ads,2023-11-25
11378,North America,USA,29,F,Referral,2022-04-13
11379,Southeast Asia,Indonesia,42,M,Email,2023-10-11
11380,North America,Canada,36,M,Organic,2022-09-02
11381,North America,Canada,26,F,Organic,2024-08-20
11382,Europe,Germany,30,M,Organic,2022-02-11
11383,North America,Canada,43,M,Paid Search,2023-07-23
11384,Europe,Poland,28,M,Social Ads,2022-03-04
11385,North America,Canada,25,M,Referral,2024-01-02
11386,Europe,Spain,29,M,Email,2024-05-06
11387,Southeast Asia,Vietnam,16,M,Influencer,2024-09-10
11388,Southeast Asia,Philippines,42,M,Paid Search,2022-08-21
11389,Southeast Asia,Philippines,41,F,Influencer,2023-09-13
11390,North America,Canada,41,M,Organic,2023-11-09
11391,Europe,Germany,36,M,Email,2024-12-02
11392,North America,Mexico,34,F,Influencer,2024-08-01
11393,North America,USA,31,F,Paid Search,2024-05-07
11394,Middle East,Turkey,27,M,Paid Search,2023-04-23
11395,Europe,Spain,33,M,Organic,2023-08-07
11396,Latin America,Chile,30,F,Organic,2023-07-16
11397,Middle East,Saudi Arabia,34,M,Paid Search,2022-02-16
11398,Europe,Poland,33,M,Referral,2023-11-18
11399,Europe,Poland,28,F,Organic,2022-12-15
11400,Europe,UK,34,F,Paid Search,2023-01-21
11401,Middle East,UAE,33,F,Paid Search,2024-10-12
11402,Southeast Asia,Vietnam,18,M,Paid Search,2024-07-24
11403,North America,Mexico,21,M,Paid Search,2023-12-16
11404,Southeast Asia,Philippines,33,M,Organic,2023-04-19
11405,Europe,UK,16,F,Social Ads,2022-06-14
11406,Southeast Asia,Indonesia,33,F,Organic,2022-04-28
11407,Middle East,Turkey,75,M,Referral,2023-05-14
11408,Europe,UK,18,F,Social Ads,2022-03-28
11409,Southeast Asia,Philippines,52,M,Social Ads,2022-11-11
11410,Southeast Asia,Vietnam,30,M,Email,2023-11-23
11411,Europe,UK,33,M,Influencer,2024-05-23
11412,North America,USA,33,F,Email,2022-04-19
11413,North America,USA,44,M,Paid Search,2023-06-23
11414,North America,USA,16,M,Organic,2022-12-04
11415,North America,Mexico,29,M,Paid Search,2022-08-05
11416,North America,USA,51,F,Influencer,2022-10-03
11417,Europe,Poland,46,F,Paid Search,2022-05-22
11418,North America,Mexico,46,M,Influencer,2022-06-06
11419,North America,USA,41,M,Referral,2022-10-22
11420,Southeast Asia,Philippines,29,F,Email,2023-05-28
11421,Europe,Poland,54,F,Paid Search,2022-09-28
11422,Southeast Asia,Thailand,16,M,Email,2024-05-10
11423,Southeast Asia,Vietnam,47,M,Organic,2023-07-01
11424,Southeast Asia,Thailand,31,M,Organic,2024-07-13
11425,Middle East,Turkey,47,F,Social Ads,2022-07-06
11426,Latin America,Chile,47,M,Paid Search,2024-05-20
11427,North America,Canada,52,F,Paid Search,2023-06-23
11428,North America,Canada,36,F,Social Ads,2023-10-27
11429,Europe,UK,25,M,Social Ads,2022-09-11
11430,Middle East,UAE,34,F,Social Ads,2024-12-01
11431,Europe,UK,21,M,Social Ads,2022-10-09
11432,North America,Mexico,26,M,Social Ads,2023-12-15
11433,Europe,Germany,16,F,Influencer,2022-06-20
11434,Latin America,Brazil,17,F,Email,2022-03-18
11435,Middle East,UAE,47,F,Paid Search,2024-09-05
11436,Southeast Asia,Indonesia,25,F,Organic,2024-03-28
11437,Europe,Poland,22,F,Organic,2023-03-27
11438,Middle East,Saudi Arabia,27,F,Influencer,2024-12-23
11439,North America,Mexico,35,M,Social Ads,2023-05-15
11440,Southeast Asia,Thailand,33,F,Organic,2024-12-15
11441,Europe,Poland,41,F,Social Ads,2023-01-19
11442,North America,USA,43,M,Organic,2024-09-03
11443,North America,Mexico,34,F,Organic,2024-02-11
11444,Middle East,Turkey,28,F,Social Ads,2022-07-28
11445,Europe,Poland,31,M,Social Ads,2023-04-18
11446,Southeast Asia,Philippines,33,F,Social Ads,2023-01-18
11447,Europe,France,49,M,Paid Search,2022-03-15
11448,Europe,Germany,16,F,Social Ads,2022-05-24
11449,Latin America,Brazil,44,F,Organic,2023-10-11
11450,Latin America,Chile,31,M,Social Ads,2024-02-03
11451,Europe,UK,65,M,Social Ads,2022-10-15
11452,Southeast Asia,Thailand,66,F,Organic,2022-06-16
11453,Middle East,Saudi Arabia,33,F,Email,2023-04-13
11454,Southeast Asia,Thailand,40,M,Email,2024-10-25
11455,Middle East,Turkey,38,F,Paid Search,2022-11-27
11456,North America,Canada,24,F,Paid Search,2022-03-25
11457,Middle East,UAE,51,M,Referral,2023-03-21
11458,North America,Canada,44,M,Organic,2023-11-12
11459,North America,Mexico,41,M,Social Ads,2023-09-15
11460,Southeast Asia,Thailand,25,M,Organic,2023-10-10
11461,Europe,Germany,41,M,Organic,2024-08-28
11462,North America,Canada,58,F,Organic,2022-04-14
11463,Latin America,Argentina,23,M,Social Ads,2023-04-13
11464,Europe,France,41,F,Paid Search,2024-11-28
11465,Europe,Germany,34,M,Email,2024-04-11
11466,Europe,France,39,F,Organic,2023-11-15
11467,North America,Canada,36,M,Organic,2022-06-01
11468,Southeast Asia,Vietnam,36,F,Organic,2023-04-10
11469,Latin America,Chile,22,M,Influencer,2024-10-16
11470,Southeast Asia,Vietnam,35,F,Paid Search,2023-06-18
11471,Middle East,Turkey,27,F,Organic,2023-02-10
11472,North America,Canada,17,M,Paid Search,2024-06-11
11473,Middle East,Turkey,31,M,Social Ads,2023-12-23
11474,Europe,UK,16,F,Social Ads,2022-12-04
11475,Europe,Poland,31,F,Influencer,2024-03-02
11476,Europe,Spain,30,F,Social Ads,2022-11-02
11477,Europe,UK,26,M,Organic,2023-11-26
11478,Europe,UK,37,M,Organic,2022-03-14
11479,Middle East,Turkey,41,F,Paid Search,2022-02-23
11480,Europe,Poland,44,F,Referral,2024-03-08
11481,Europe,UK,24,M,Organic,2022-04-20
11482,Southeast Asia,Vietnam,54,F,Referral,2024-01-16
11483,Europe,France,33,F,Referral,2022-07-08
11484,North America,USA,34,M,Social Ads,2022-09-17
11485,North America,USA,30,M,Paid Search,2022-06-13
11486,Europe,UK,32,M,Paid Search,2022-07-26
11487,Europe,UK,37,M,Referral,2022-05-14
11488,North America,USA,41,F,Email,2022-03-04
11489,North America,USA,27,F,Paid Search,2023-12-06
11490,Latin America,Chile,25,F,Paid Search,2023-10-21
11491,Latin America,Brazil,46,M,Influencer,2023-06-19
11492,Europe,France,16,F,Social Ads,2023-11-18
11493,Southeast Asia,Philippines,37,F,Organic,2023-12-28
11494,Europe,Spain,49,F,Social Ads,2022-08-12
11495,Europe,Germany,50,M,Organic,2022-07-06
11496,North America,Canada,36,F,Organic,2023-08-27
11497,North America,Canada,51,F,Organic,2022-07-27
