item_id,order_id,product_id,category,quantity,unit_price,line_total
811448,205370,5070,Electronics,1,608.29,608.29
811449,205370,5040,Clothing,1,66.89,66.89
811450,205371,5030,Home & Kitchen,1,68.87,68.87
811451,205371,5181,Electronics,1,573.23,573.23
811452,205371,5135,Books,1,21.71,21.71
811453,205372,5037,Books,1,21.01,21.01
811454,205372,5023,Sports,1,51.88,51.88
811455,205372,5061,Home & Kitchen,1,77.91,77.91
811456,205372,5072,Home & Kitchen,1,68.39,68.39
811457,205373,5165,Toys,1,38.74,38.74
811458,205373,5143,Sports,1,62.96,62.96
811459,205374,5102,Toys,2,34.83,69.66
811460,205374,5047,Clothing,2,5,10
811461,205374,5145,Home & Kitchen,2,98.84,197.68
811462,205375,5036,Home & Kitchen,1,86.97,86.97
811463,205376,5011,Beauty,1,41.93,41.93
811464,205376,5071,Beauty,1,18.78,18.78
811465,205376,5148,Electronics,1,620.1,620.1
811466,205377,5230,Electronics,1,251.07,251.07
811467,205378,5154,Books,1,31.11,31.11
811468,205379,5023,Sports,1,51.88,51.88
811469,205379,5160,Beauty,3,17.66,52.98
811470,205380,5213,Toys,1,27.76,27.76
811471,205380,5177,Sports,1,62.84,62.84
811472,205380,5173,Beauty,1,41.31,41.31
811473,205381,5130,Clothing,1,74.25,74.25
811474,205381,5122,Electronics,1,303.62,303.62
811475,205382,5046,Toys,1,34.12,34.12
811476,205382,5222,Electronics,2,101.71,203.42
811477,205383,5077,Home & Kitchen,1,133.5,133.5
811478,205383,5061,Home & Kitchen,1,77.91,77.91
811479,205384,5236,Books,1,22.5,22.5
811480,205384,5051,Books,1,12.46,12.46
811481,205384,5136,Electronics,1,366.92,366.92
811482,205385,5218,Clothing,1,57.63,57.63
811483,205385,5096,Beauty,1,24.68,24.68
811484,205385,5214,Electronics,3,338.45,1015.35
811485,205386,5247,Clothing,1,63.74,63.74
811486,205386,5089,Beauty,1,29.62,29.62
811487,205386,5008,Electronics,1,18.74,18.74
811488,205387,5151,Electronics,1,360.16,360.16
811489,205388,5164,Sports,1,77.81,77.81
811490,205389,5232,Electronics,1,373.73,373.73
811491,205389,5242,Home & Kitchen,1,126.31,126.31
811492,205389,5233,Clothing,1,67,67
811493,205390,5183,Sports,2,71.65,143.3
811494,205391,5225,Books,2,25.41,50.82
811495,205392,5181,Electronics,1,573.23,573.23
811496,205393,5129,Clothing,1,34.55,34.55
811497,205394,5113,Sports,1,81.85,81.85
811498,205395,5189,Electronics,2,309.96,619.92
811499,205395,5052,Toys,1,31.38,31.38
811500,205395,5131,Beauty,1,50.56,50.56
811501,205396,5035,Home & Kitchen,1,110.22,110.22
811502,205396,5151,Electronics,1,360.16,360.16
811503,205396,5029,Books,1,19.52,19.52
811504,205397,5116,Beauty,1,27.95,27.95
811505,205398,5072,Home & Kitchen,1,68.39,68.39
811506,205399,5046,Toys,1,34.12,34.12
811507,205400,5025,Electronics,1,309.83,309.83
811508,205400,5095,Electronics,1,516.16,516.16
811509,205400,5196,Clothing,1,93.29,93.29
811510,205400,5121,Toys,1,41.02,41.02
811511,205401,5239,Home & Kitchen,1,52.36,52.36
811512,205402,5020,Home & Kitchen,1,55.03,55.03
811513,205402,5136,Electronics,1,366.92,366.92
811514,205402,5148,Electronics,1,620.1,620.1
811515,205403,5012,Sports,1,105.44,105.44
811516,205404,5033,Electronics,1,382.22,382.22
811517,205404,5232,Electronics,1,373.73,373.73
811518,205404,5084,Beauty,2,38.01,76.02
811519,205404,5205,Beauty,1,29.04,29.04
811520,205405,5155,Home & Kitchen,1,64.93,64.93
811521,205406,5098,Beauty,1,29.95,29.95
811522,205406,5241,Beauty,1,53.48,53.48
811523,205407,5143,Sports,1,62.96,62.96
811524,205407,5005,Electronics,1,466.82,466.82
811525,205408,5151,Electronics,1,360.16,360.16
811526,205408,5202,Toys,1,37.17,37.17
811527,205409,5086,Sports,1,118.92,118.92
811528,205409,5216,Electronics,2,537.33,1074.66
811529,205410,5233,Clothing,3,67,201
811530,205411,5061,Home & Kitchen,2,77.91,155.82
811531,205411,5224,Beauty,2,60.41,120.82
811532,205412,5004,Toys,1,28.35,28.35
811533,205413,5046,Toys,1,34.12,34.12
811534,205413,5046,Toys,1,34.12,34.12
811535,205414,5004,Toys,2,28.35,56.7
811536,205415,5189,Electronics,2,309.96,619.92
811537,205416,5188,Books,1,18.37,18.37
811538,205417,5207,Clothing,1,41.31,41.31
811539,205418,5146,Books,1,24.99,24.99
811540,205419,5079,Sports,2,54.97,109.94
811541,205420,5085,Books,2,17.78,35.56
811542,205421,5048,Home & Kitchen,1,157.23,157.23
811543,205421,5025,Electronics,2,309.83,619.66
811544,205422,5079,Sports,2,54.97,109.94
811545,205423,5095,Electronics,1,516.16,516.16
811546,205423,5205,Beauty,1,29.04,29.04
811547,205423,5238,Beauty,1,32.37,32.37
811548,205424,5182,Clothing,1,48.83,48.83
811549,205425,5192,Home & Kitchen,1,56.91,56.91
811550,205425,5125,Books,2,35.82,71.64
811551,205425,5038,Books,1,32.45,32.45
811552,205425,5185,Sports,2,70.22,140.44
811553,205426,5250,Home & Kitchen,1,82.96,82.96
811554,205426,5128,Electronics,1,580.97,580.97
811555,205426,5010,Home & Kitchen,3,91.19,273.57
811556,205427,5198,Clothing,1,57.66,57.66
811557,205428,5248,Clothing,1,30.41,30.41
811558,205429,5149,Toys,3,14.82,44.46
811559,205429,5104,Clothing,3,65.78,197.34
811560,205429,5062,Electronics,1,393.24,393.24
811561,205429,5215,Beauty,1,45.75,45.75
811562,205430,5050,Electronics,1,617.56,617.56
811563,205431,5079,Sports,1,54.97,54.97
811564,205432,5113,Sports,1,81.85,81.85
811565,205433,5241,Beauty,1,53.48,53.48
811566,205434,5031,Toys,1,47.31,47.31
811567,205434,5060,Clothing,1,69.44,69.44
811568,205435,5117,Books,1,15.28,15.28
811569,205435,5021,Clothing,1,87.96,87.96
811570,205435,5130,Clothing,1,74.25,74.25
811571,205436,5029,Books,1,19.52,19.52
811572,205436,5189,Electronics,1,309.96,309.96
811573,205437,5189,Electronics,1,309.96,309.96
811574,205437,5117,Books,3,15.28,45.84
811575,205437,5152,Beauty,1,7.8,7.8
811576,205437,5158,Home & Kitchen,1,41.36,41.36
811577,205437,5232,Electronics,2,373.73,747.46
811578,205437,5220,Toys,3,27.38,82.14
811579,205438,5077,Home & Kitchen,1,133.5,133.5
811580,205438,5211,Beauty,1,36.69,36.69
811581,205438,5145,Home & Kitchen,2,98.84,197.68
811582,205438,5209,Beauty,1,36.61,36.61
811583,205439,5222,Electronics,1,101.71,101.71
811584,205439,5161,Home & Kitchen,1,129.26,129.26
811585,205439,5239,Home & Kitchen,1,52.36,52.36
811586,205440,5188,Books,1,18.37,18.37
811587,205440,5120,Home & Kitchen,1,70.42,70.42
811588,205440,5051,Books,1,12.46,12.46
811589,205440,5006,Beauty,3,29.79,89.37
811590,205440,5213,Toys,1,27.76,27.76
811591,205440,5193,Home & Kitchen,2,92.29,184.58
811592,205441,5142,Electronics,1,375.25,375.25
811593,205441,5124,Beauty,1,45.95,45.95
811594,205441,5199,Toys,1,43.66,43.66
811595,205441,5165,Toys,1,38.74,38.74
811596,205442,5008,Electronics,1,18.74,18.74
811597,205442,5038,Books,1,32.45,32.45
811598,205442,5033,Electronics,2,382.22,764.44
811599,205442,5016,Home & Kitchen,1,134.76,134.76
811600,205442,5149,Toys,1,14.82,14.82
811601,205443,5049,Electronics,2,279.32,558.64
811602,205443,5128,Electronics,1,580.97,580.97
811603,205443,5056,Sports,1,85.1,85.1
811604,205443,5013,Home & Kitchen,1,73.85,73.85
811605,205444,5129,Clothing,3,34.55,103.65
811606,205444,5184,Electronics,1,451.97,451.97
811607,205445,5011,Beauty,1,41.93,41.93
811608,205446,5162,Toys,1,18.62,18.62
811609,205446,5060,Clothing,2,69.44,138.88
811610,205447,5036,Home & Kitchen,1,86.97,86.97
811611,205447,5232,Electronics,2,373.73,747.46
811612,205447,5103,Home & Kitchen,2,110.49,220.98
811613,205448,5106,Home & Kitchen,1,103.08,103.08
811614,205448,5139,Beauty,1,43.41,43.41
811615,205449,5241,Beauty,1,53.48,53.48
811616,205450,5109,Home & Kitchen,2,102.65,205.3
811617,205450,5054,Toys,2,25.52,51.04
811618,205451,5080,Beauty,1,29.43,29.43
811619,205452,5087,Books,1,12.69,12.69
811620,205453,5121,Toys,1,41.02,41.02
811621,205454,5055,Books,2,29.64,59.28
811622,205455,5063,Toys,1,26.94,26.94
811623,205455,5212,Sports,1,29.01,29.01
811624,205456,5173,Beauty,1,41.31,41.31
811625,205456,5225,Books,1,25.41,25.41
811626,205456,5082,Home & Kitchen,1,137.9,137.9
811627,205456,5122,Electronics,1,303.62,303.62
811628,205457,5096,Beauty,1,24.68,24.68
811629,205457,5121,Toys,1,41.02,41.02
811630,205458,5002,Electronics,3,460.37,1381.11
811631,205459,5210,Books,1,18.04,18.04
811632,205460,5119,Clothing,1,35.79,35.79
811633,205461,5234,Clothing,2,52.54,105.08
811634,205462,5225,Books,1,25.41,25.41
811635,205462,5173,Beauty,1,41.31,41.31
811636,205462,5140,Clothing,1,80.15,80.15
811637,205462,5160,Beauty,1,17.66,17.66
811638,205463,5040,Clothing,3,66.89,200.67
811639,205463,5183,Sports,1,71.65,71.65
811640,205464,5086,Sports,1,118.92,118.92
811641,205464,5037,Books,1,21.01,21.01
811642,205464,5088,Books,1,26.01,26.01
811643,205465,5097,Clothing,1,40.45,40.45
811644,205465,5136,Electronics,1,366.92,366.92
811645,205465,5099,Beauty,1,26.13,26.13
811646,205466,5009,Beauty,2,33.11,66.22
811647,205467,5070,Electronics,1,608.29,608.29
811648,205467,5135,Books,2,21.71,43.42
811649,205468,5054,Toys,2,25.52,51.04
811650,205468,5245,Clothing,1,47.26,47.26
811651,205468,5120,Home & Kitchen,1,70.42,70.42
811652,205468,5085,Books,1,17.78,17.78
811653,205469,5121,Toys,1,41.02,41.02
811654,205469,5032,Clothing,1,32.31,32.31
811655,205470,5018,Home & Kitchen,1,76.3,76.3
811656,205471,5129,Clothing,1,34.55,34.55
811657,205472,5026,Beauty,1,26.75,26.75
811658,205472,5083,Clothing,2,68.44,136.88
811659,205473,5249,Home & Kitchen,1,92.52,92.52
811660,205474,5012,Sports,3,105.44,316.32
811661,205475,5213,Toys,2,27.76,55.52
811662,205476,5163,Electronics,3,537.37,1612.11
811663,205477,5180,Home & Kitchen,1,29.46,29.46
811664,205477,5084,Beauty,3,38.01,114.03
811665,205478,5127,Electronics,2,444.81,889.62
811666,205478,5168,Beauty,1,32.66,32.66
811667,205478,5117,Books,1,15.28,15.28
811668,205479,5156,Clothing,3,35.92,107.76
811669,205479,5107,Books,2,18.64,37.28
811670,205479,5188,Books,1,18.37,18.37
811671,205479,5001,Home & Kitchen,2,134.88,269.76
811672,205480,5243,Books,2,20.54,41.08
811673,205480,5224,Beauty,1,60.41,60.41
811674,205481,5214,Electronics,2,338.45,676.9
811675,205482,5060,Clothing,1,69.44,69.44
811676,205482,5068,Clothing,2,61.74,123.48
811677,205482,5177,Sports,1,62.84,62.84
811678,205483,5136,Electronics,2,366.92,733.84
811679,205483,5015,Books,1,18.22,18.22
811680,205483,5229,Sports,2,75.63,151.26
811681,205483,5120,Home & Kitchen,1,70.42,70.42
811682,205484,5039,Toys,1,26.29,26.29
811683,205485,5147,Clothing,3,69.88,209.64
811684,205486,5007,Sports,1,87.89,87.89
811685,205486,5186,Clothing,1,37.58,37.58
811686,205486,5026,Beauty,2,26.75,53.5
811687,205487,5181,Electronics,1,573.23,573.23
811688,205488,5202,Toys,1,37.17,37.17
811689,205488,5137,Electronics,1,839.18,839.18
811690,205489,5071,Beauty,1,18.78,18.78
811691,205489,5124,Beauty,1,45.95,45.95
811692,205489,5138,Clothing,2,86.03,172.06
811693,205490,5209,Beauty,1,36.61,36.61
811694,205490,5168,Beauty,1,32.66,32.66
811695,205490,5123,Clothing,1,56.86,56.86
811696,205491,5225,Books,3,25.41,76.23
811697,205491,5212,Sports,3,29.01,87.03
811698,205491,5222,Electronics,1,101.71,101.71
811699,205492,5012,Sports,2,105.44,210.88
811700,205493,5162,Toys,1,18.62,18.62
811701,205493,5031,Toys,1,47.31,47.31
811702,205494,5204,Toys,3,28.99,86.97
811703,205495,5088,Books,1,26.01,26.01
811704,205496,5007,Sports,3,87.89,263.67
811705,205496,5032,Clothing,1,32.31,32.31
811706,205496,5063,Toys,1,26.94,26.94
811707,205497,5118,Sports,3,50.73,152.19
811708,205498,5011,Beauty,1,41.93,41.93
811709,205498,5059,Home & Kitchen,2,87.4,174.8
811710,205498,5226,Home & Kitchen,2,62.25,124.5
811711,205498,5021,Clothing,1,87.96,87.96
811712,205498,5112,Clothing,1,27.02,27.02
811713,205499,5154,Books,1,31.11,31.11
811714,205499,5209,Beauty,1,36.61,36.61
811715,205499,5163,Electronics,1,537.37,537.37
811716,205499,5217,Home & Kitchen,1,65.17,65.17
811717,205499,5142,Electronics,1,375.25,375.25
811718,205500,5239,Home & Kitchen,1,52.36,52.36
811719,205500,5069,Sports,1,98.14,98.14
811720,205500,5135,Books,1,21.71,21.71
811721,205501,5009,Beauty,1,33.11,33.11
811722,205501,5228,Books,1,26.25,26.25
811723,205502,5220,Toys,1,27.38,27.38
811724,205502,5001,Home & Kitchen,1,134.88,134.88
811725,205502,5067,Clothing,1,59.16,59.16
811726,205503,5006,Beauty,1,29.79,29.79
811727,205503,5155,Home & Kitchen,2,64.93,129.86
811728,205503,5105,Electronics,1,247.09,247.09
811729,205504,5170,Beauty,1,27.89,27.89
811730,205504,5220,Toys,1,27.38,27.38
811731,205504,5148,Electronics,1,620.1,620.1
811732,205505,5185,Sports,1,70.22,70.22
811733,205505,5086,Sports,1,118.92,118.92
811734,205506,5078,Sports,2,55.4,110.8
811735,205507,5204,Toys,1,28.99,28.99
811736,205508,5167,Clothing,1,35.65,35.65
811737,205508,5184,Electronics,1,451.97,451.97
811738,205508,5051,Books,1,12.46,12.46
811739,205509,5023,Sports,1,51.88,51.88
811740,205510,5075,Clothing,1,71.43,71.43
811741,205510,5034,Beauty,1,36.33,36.33
811742,205511,5153,Electronics,1,443.78,443.78
811743,205512,5181,Electronics,1,573.23,573.23
811744,205512,5183,Sports,1,71.65,71.65
811745,205512,5040,Clothing,1,66.89,66.89
811746,205513,5175,Sports,1,94.38,94.38
811747,205514,5141,Home & Kitchen,1,82.5,82.5
811748,205514,5119,Clothing,1,35.79,35.79
811749,205515,5211,Beauty,2,36.69,73.38
811750,205516,5224,Beauty,1,60.41,60.41
811751,205516,5066,Sports,1,74.1,74.1
811752,205517,5246,Beauty,1,41.07,41.07
811753,205517,5194,Books,1,36.02,36.02
811754,205518,5107,Books,1,18.64,18.64
811755,205518,5188,Books,2,18.37,36.74
811756,205519,5174,Home & Kitchen,2,39.95,79.9
811757,205519,5198,Clothing,1,57.66,57.66
811758,205519,5042,Clothing,1,29.15,29.15
811759,205520,5007,Sports,2,87.89,175.78
811760,205520,5240,Sports,1,64.03,64.03
811761,205520,5052,Toys,1,31.38,31.38
811762,205521,5184,Electronics,1,451.97,451.97
811763,205521,5054,Toys,2,25.52,51.04
811764,205521,5041,Sports,1,117.42,117.42
811765,205521,5190,Electronics,1,424.13,424.13
811766,205522,5025,Electronics,1,309.83,309.83
811767,205522,5095,Electronics,1,516.16,516.16
811768,205523,5165,Toys,1,38.74,38.74
811769,205524,5127,Electronics,1,444.81,444.81
811770,205525,5044,Books,1,26.38,26.38
811771,205525,5034,Beauty,1,36.33,36.33
811772,205526,5098,Beauty,1,29.95,29.95
811773,205527,5011,Beauty,1,41.93,41.93
811774,205527,5241,Beauty,1,53.48,53.48
811775,205528,5175,Sports,1,94.38,94.38
811776,205528,5103,Home & Kitchen,1,110.49,110.49
811777,205529,5137,Electronics,1,839.18,839.18
811778,205530,5007,Sports,2,87.89,175.78
811779,205531,5151,Electronics,1,360.16,360.16
811780,205531,5209,Beauty,2,36.61,73.22
811781,205531,5228,Books,1,26.25,26.25
811782,205531,5238,Beauty,2,32.37,64.74
811783,205532,5125,Books,1,35.82,35.82
811784,205533,5070,Electronics,1,608.29,608.29
811785,205534,5165,Toys,1,38.74,38.74
811786,205535,5066,Sports,2,74.1,148.2
811787,205536,5061,Home & Kitchen,2,77.91,155.82
811788,205536,5099,Beauty,1,26.13,26.13
811789,205536,5137,Electronics,1,839.18,839.18
811790,205537,5250,Home & Kitchen,1,82.96,82.96
811791,205538,5177,Sports,1,62.84,62.84
811792,205538,5015,Books,1,18.22,18.22
811793,205538,5184,Electronics,1,451.97,451.97
811794,205538,5155,Home & Kitchen,1,64.93,64.93
811795,205539,5163,Electronics,1,537.37,537.37
811796,205539,5175,Sports,1,94.38,94.38
811797,205539,5250,Home & Kitchen,1,82.96,82.96
811798,205539,5246,Beauty,1,41.07,41.07
811799,205539,5080,Beauty,2,29.43,58.86
811800,205539,5027,Beauty,1,19.59,19.59
811801,205540,5168,Beauty,2,32.66,65.32
811802,205540,5183,Sports,3,71.65,214.95
811803,205540,5025,Electronics,1,309.83,309.83
811804,205541,5121,Toys,3,41.02,123.06
811805,205541,5204,Toys,1,28.99,28.99
811806,205541,5162,Toys,1,18.62,18.62
811807,205541,5113,Sports,2,81.85,163.7
811808,205542,5080,Beauty,1,29.43,29.43
811809,205542,5118,Sports,3,50.73,152.19
811810,205542,5108,Clothing,2,152.8,305.6
811811,205542,5199,Toys,1,43.66,43.66
811812,205543,5171,Home & Kitchen,1,27.61,27.61
811813,205543,5191,Clothing,3,71.46,214.38
811814,205543,5050,Electronics,2,617.56,1235.12
811815,205544,5103,Home & Kitchen,2,110.49,220.98
811816,205544,5240,Sports,1,64.03,64.03
811817,205544,5188,Books,2,18.37,36.74
811818,205545,5124,Beauty,2,45.95,91.9
811819,205545,5131,Beauty,1,50.56,50.56
811820,205545,5003,Electronics,2,904.76,1809.52
811821,205546,5203,Clothing,1,29.73,29.73
811822,205546,5028,Clothing,1,48.5,48.5
811823,205546,5075,Clothing,1,71.43,71.43
811824,205547,5085,Books,1,17.78,17.78
811825,205547,5132,Electronics,1,367.78,367.78
811826,205548,5161,Home & Kitchen,1,129.26,129.26
811827,205548,5109,Home & Kitchen,1,102.65,102.65
811828,205548,5188,Books,1,18.37,18.37
811829,205548,5155,Home & Kitchen,1,64.93,64.93
811830,205549,5161,Home & Kitchen,1,129.26,129.26
811831,205549,5131,Beauty,2,50.56,101.12
811832,205549,5206,Clothing,1,66.33,66.33
811833,205550,5198,Clothing,2,57.66,115.32
811834,205550,5077,Home & Kitchen,1,133.5,133.5
811835,205550,5220,Toys,2,27.38,54.76
811836,205550,5131,Beauty,1,50.56,50.56
811837,205551,5078,Sports,1,55.4,55.4
811838,205551,5041,Sports,1,117.42,117.42
811839,205551,5242,Home & Kitchen,1,126.31,126.31
811840,205551,5195,Home & Kitchen,1,99.55,99.55
811841,205552,5208,Home & Kitchen,1,64.16,64.16
811842,205552,5103,Home & Kitchen,1,110.49,110.49
811843,205552,5013,Home & Kitchen,2,73.85,147.7
811844,205553,5052,Toys,1,31.38,31.38
811845,205553,5154,Books,1,31.11,31.11
811846,205553,5012,Sports,2,105.44,210.88
811847,205553,5172,Toys,1,48.56,48.56
811848,205553,5141,Home & Kitchen,1,82.5,82.5
811849,205553,5174,Home & Kitchen,2,39.95,79.9
811850,205554,5149,Toys,2,14.82,29.64
811851,205554,5022,Sports,1,39.09,39.09
811852,205554,5126,Beauty,1,18.86,18.86
811853,205555,5238,Beauty,1,32.37,32.37
811854,205555,5101,Beauty,1,17.26,17.26
811855,205555,5188,Books,1,18.37,18.37
811856,205555,5128,Electronics,1,580.97,580.97
811857,205555,5228,Books,1,26.25,26.25
811858,205556,5183,Sports,1,71.65,71.65
811859,205556,5106,Home & Kitchen,1,103.08,103.08
811860,205556,5078,Sports,2,55.4,110.8
811861,205556,5028,Clothing,3,48.5,145.5
811862,205557,5121,Toys,1,41.02,41.02
811863,205557,5222,Electronics,1,101.71,101.71
811864,205557,5038,Books,1,32.45,32.45
811865,205557,5031,Toys,3,47.31,141.93
811866,205558,5149,Toys,1,14.82,14.82
811867,205559,5162,Toys,2,18.62,37.24
811868,205560,5164,Sports,1,77.81,77.81
811869,205561,5011,Beauty,1,41.93,41.93
811870,205561,5137,Electronics,1,839.18,839.18
811871,205561,5185,Sports,1,70.22,70.22
811872,205562,5104,Clothing,1,65.78,65.78
811873,205562,5116,Beauty,3,27.95,83.85
811874,205562,5188,Books,2,18.37,36.74
811875,205562,5073,Home & Kitchen,1,52.13,52.13
811876,205563,5217,Home & Kitchen,1,65.17,65.17
811877,205563,5247,Clothing,1,63.74,63.74
811878,205563,5177,Sports,2,62.84,125.68
811879,205564,5126,Beauty,1,18.86,18.86
811880,205565,5219,Sports,1,95.76,95.76
811881,205566,5126,Beauty,1,18.86,18.86
811882,205567,5062,Electronics,1,393.24,393.24
811883,205567,5184,Electronics,1,451.97,451.97
811884,205568,5105,Electronics,1,247.09,247.09
811885,205569,5205,Beauty,1,29.04,29.04
811886,205570,5058,Clothing,1,34.8,34.8
811887,205571,5189,Electronics,1,309.96,309.96
811888,205572,5147,Clothing,1,69.88,69.88
811889,205573,5107,Books,1,18.64,18.64
811890,205573,5009,Beauty,1,33.11,33.11
811891,205573,5227,Beauty,1,42.45,42.45
811892,205573,5217,Home & Kitchen,1,65.17,65.17
811893,205574,5082,Home & Kitchen,1,137.9,137.9
811894,205575,5142,Electronics,1,375.25,375.25
811895,205575,5084,Beauty,1,38.01,38.01
811896,205575,5029,Books,1,19.52,19.52
811897,205576,5037,Books,1,21.01,21.01
811898,205576,5047,Clothing,1,5,5
811899,205576,5036,Home & Kitchen,1,86.97,86.97
811900,205576,5092,Toys,1,18.2,18.2
811901,205577,5051,Books,2,12.46,24.92
811902,205577,5111,Beauty,1,24.63,24.63
811903,205578,5096,Beauty,1,24.68,24.68
811904,205578,5011,Beauty,1,41.93,41.93
811905,205578,5031,Toys,1,47.31,47.31
811906,205578,5102,Toys,2,34.83,69.66
811907,205579,5035,Home & Kitchen,1,110.22,110.22
811908,205579,5152,Beauty,1,7.8,7.8
811909,205580,5155,Home & Kitchen,1,64.93,64.93
811910,205580,5144,Clothing,1,73.17,73.17
811911,205581,5125,Books,1,35.82,35.82
811912,205582,5246,Beauty,1,41.07,41.07
811913,205582,5027,Beauty,1,19.59,19.59
811914,205583,5098,Beauty,1,29.95,29.95
811915,205584,5025,Electronics,1,309.83,309.83
811916,205584,5164,Sports,2,77.81,155.62
811917,205585,5172,Toys,1,48.56,48.56
811918,205585,5217,Home & Kitchen,2,65.17,130.34
811919,205585,5052,Toys,1,31.38,31.38
811920,205586,5202,Toys,1,37.17,37.17
811921,205587,5202,Toys,1,37.17,37.17
811922,205588,5011,Beauty,1,41.93,41.93
811923,205588,5027,Beauty,1,19.59,19.59
811924,205589,5060,Clothing,1,69.44,69.44
811925,205589,5103,Home & Kitchen,1,110.49,110.49
811926,205590,5046,Toys,2,34.12,68.24
811927,205591,5005,Electronics,1,466.82,466.82
811928,205591,5124,Beauty,2,45.95,91.9
811929,205591,5110,Clothing,3,47.53,142.59
811930,205591,5004,Toys,1,28.35,28.35
811931,205592,5113,Sports,2,81.85,163.7
811932,205593,5136,Electronics,1,366.92,366.92
811933,205593,5107,Books,1,18.64,18.64
811934,205594,5050,Electronics,1,617.56,617.56
811935,205594,5228,Books,1,26.25,26.25
811936,205595,5152,Beauty,1,7.8,7.8
811937,205595,5131,Beauty,1,50.56,50.56
811938,205595,5076,Sports,1,45.12,45.12
811939,205595,5050,Electronics,3,617.56,1852.68
811940,205596,5095,Electronics,1,516.16,516.16
811941,205596,5051,Books,1,12.46,12.46
811942,205596,5135,Books,1,21.71,21.71
811943,205596,5009,Beauty,1,33.11,33.11
811944,205597,5188,Books,1,18.37,18.37
811945,205598,5149,Toys,1,14.82,14.82
811946,205599,5228,Books,1,26.25,26.25
811947,205599,5181,Electronics,1,573.23,573.23
811948,205599,5204,Toys,2,28.99,57.98
811949,205600,5225,Books,3,25.41,76.23
811950,205601,5187,Home & Kitchen,2,129.17,258.34
811951,205602,5078,Sports,1,55.4,55.4
811952,205603,5061,Home & Kitchen,1,77.91,77.91
811953,205603,5143,Sports,1,62.96,62.96
811954,205604,5239,Home & Kitchen,1,52.36,52.36
811955,205604,5130,Clothing,2,74.25,148.5
811956,205605,5038,Books,2,32.45,64.9
811957,205606,5066,Sports,1,74.1,74.1
811958,205606,5246,Beauty,1,41.07,41.07
811959,205606,5174,Home & Kitchen,3,39.95,119.85
811960,205607,5117,Books,1,15.28,15.28
811961,205608,5222,Electronics,1,101.71,101.71
811962,205609,5020,Home & Kitchen,2,55.03,110.06
811963,205610,5019,Clothing,2,58.12,116.24
811964,205610,5145,Home & Kitchen,1,98.84,98.84
811965,205610,5194,Books,1,36.02,36.02
811966,205610,5144,Clothing,1,73.17,73.17
811967,205611,5080,Beauty,1,29.43,29.43
811968,205612,5073,Home & Kitchen,1,52.13,52.13
811969,205612,5111,Beauty,3,24.63,73.89
811970,205612,5005,Electronics,2,466.82,933.64
811971,205613,5171,Home & Kitchen,1,27.61,27.61
811972,205613,5118,Sports,1,50.73,50.73
811973,205613,5141,Home & Kitchen,1,82.5,82.5
811974,205613,5202,Toys,1,37.17,37.17
811975,205613,5079,Sports,1,54.97,54.97
811976,205613,5137,Electronics,3,839.18,2517.54
811977,205614,5213,Toys,1,27.76,27.76
811978,205614,5084,Beauty,1,38.01,38.01
811979,205614,5053,Clothing,1,59.98,59.98
811980,205614,5042,Clothing,1,29.15,29.15
811981,205614,5078,Sports,1,55.4,55.4
811982,205615,5103,Home & Kitchen,1,110.49,110.49
811983,205615,5070,Electronics,1,608.29,608.29
811984,205615,5194,Books,1,36.02,36.02
811985,205615,5012,Sports,1,105.44,105.44
811986,205616,5185,Sports,1,70.22,70.22
811987,205616,5029,Books,1,19.52,19.52
811988,205616,5022,Sports,1,39.09,39.09
811989,205617,5232,Electronics,2,373.73,747.46
811990,205617,5122,Electronics,1,303.62,303.62
811991,205617,5193,Home & Kitchen,1,92.29,92.29
811992,205618,5014,Home & Kitchen,1,73.96,73.96
811993,205618,5118,Sports,1,50.73,50.73
811994,205619,5204,Toys,1,28.99,28.99
811995,205619,5159,Clothing,2,68.99,137.98
811996,205619,5225,Books,2,25.41,50.82
811997,205620,5151,Electronics,1,360.16,360.16
811998,205620,5085,Books,2,17.78,35.56
811999,205620,5155,Home & Kitchen,2,64.93,129.86
812000,205621,5192,Home & Kitchen,3,56.91,170.73
812001,205621,5155,Home & Kitchen,1,64.93,64.93
812002,205621,5223,Clothing,1,34.63,34.63
812003,205621,5205,Beauty,2,29.04,58.08
812004,205622,5122,Electronics,2,303.62,607.24
812005,205622,5209,Beauty,1,36.61,36.61
812006,205622,5184,Electronics,1,451.97,451.97
812007,205623,5084,Beauty,1,38.01,38.01
812008,205623,5199,Toys,1,43.66,43.66
812009,205624,5010,Home & Kitchen,1,91.19,91.19
812010,205624,5010,Home & Kitchen,1,91.19,91.19
812011,205624,5030,Home & Kitchen,3,68.87,206.61
812012,205625,5015,Books,3,18.22,54.66
812013,205625,5171,Home & Kitchen,2,27.61,55.22
812014,205625,5174,Home & Kitchen,1,39.95,39.95
812015,205626,5080,Beauty,1,29.43,29.43
812016,205626,5046,Toys,1,34.12,34.12
812017,205626,5079,Sports,1,54.97,54.97
812018,205627,5015,Books,1,18.22,18.22
812019,205627,5199,Toys,1,43.66,43.66
812020,205627,5031,Toys,3,47.31,141.93
812021,205627,5180,Home & Kitchen,1,29.46,29.46
812022,205627,5005,Electronics,1,466.82,466.82
812023,205628,5120,Home & Kitchen,1,70.42,70.42
812024,205628,5153,Electronics,1,443.78,443.78
812025,205629,5002,Electronics,3,460.37,1381.11
