order_id,customer_id,order_date,order_year,order_month,device,channel,discount_pct,gross_amount,discount_amount,net_amount,free_shipping,ab_variant,is_returned
205642,11387,2024-12-08,2024,12,Mobile,Referral,0,628.35,0,609.5,1,B,0
205643,11387,2024-11-19,2024,11,Mobile,Email,0,240.02,0,232.82,1,B,0
205644,11387,2024-11-13,2024,11,Mobile,Social Ads,10,654.1,65.41,588.69,1,A,0
205645,11387,2024-11-06,2024,11,Desktop,Social Ads,10,296.99,25.17,267.29,1,B,0
205646,11387,2024-11-04,2024,11,Mobile,Paid Search,0,528.25,0,528.25,1,A,0
205647,11388,2024-11-04,2024,11,Desktop,Referral,0,138.29,0,138.29,1,A,0
205648,11389,2024-08-24,2024,8,Mobile,Referral,0,251.07,0,251.07,1,A,1
205649,11389,2023-11-12,2023,11,Mobile,Organic,5,117.42,5.87,111.55,1,,0
205650,11389,2024-09-21,2024,9,Desktop,Paid Search,0,97.86,0,97.86,1,A,0
205651,11389,2024-09-16,2024,9,Mobile,Organic,5,303.63,15.18,288.45,1,A,0
205652,11389,2024-11-27,2024,11,Mobile,Social Ads,0,133.78,0,133.78,1,A,0
205653,11389,2024-12-15,2024,12,Tablet,Paid Search,10,191.52,19.15,172.37,1,A,0
205654,11389,2024-11-05,2024,11,Mobile,Paid Search,0,26.38,0,25.59,0,B,0
205655,11389,2024-07-26,2024,7,Mobile,Paid Search,15,36.08,5.41,30.67,0,A,0
205656,11389,2023-09-21,2023,9,Desktop,Social Ads,0,108.76,0,108.76,1,,0
205657,11390,2024-04-10,2024,4,Desktop,Referral,0,706.96,0,706.96,1,,0
205658,11390,2024-07-10,2024,7,Mobile,Organic,0,132.96,0,128.97,1,B,0
205659,11390,2023-11-21,2023,11,Mobile,Social Ads,0,404.28,0,404.28,1,,0
205660,11390,2024-01-09,2024,1,Mobile,Organic,0,67,0,67,1,,0
205661,11390,2024-09-01,2024,9,Mobile,Influencer,0,551.18,0,534.64,1,B,0
205662,11391,2024-12-09,2024,12,Desktop,Referral,30,32.45,9.74,22.71,0,A,0
205663,11391,2024-12-26,2024,12,Desktop,Influencer,20,85.87,14.55,68.7,1,B,0
205664,11392,2024-12-05,2024,12,Tablet,Organic,10,58.97,5.9,51.48,1,B,0
205665,11392,2024-11-02,2024,11,Mobile,Organic,0,62.96,0,62.96,1,A,0
205666,11392,2024-10-24,2024,10,Mobile,Paid Search,0,615.21,0,615.21,1,A,1
205667,11392,2024-10-07,2024,10,Mobile,Email,10,54.27,5.43,48.84,0,A,0
205668,11392,2024-11-28,2024,11,Desktop,Email,0,309.96,0,300.66,1,B,0
205669,11392,2024-12-20,2024,12,Mobile,Paid Search,0,1024.75,0,1024.75,1,A,0
205670,11392,2024-08-28,2024,8,Mobile,Email,0,452.93,0,452.93,1,B,0
205671,11392,2024-12-20,2024,12,Mobile,Organic,0,82.08,0,82.08,1,A,0
205672,11392,2024-10-06,2024,10,Mobile,Influencer,0,74.25,0,74.25,1,A,1
205673,11392,2024-10-12,2024,10,Mobile,Paid Search,0,99.55,0,96.56,1,B,0
205674,11392,2024-12-22,2024,12,Mobile,Organic,0,26.29,0,26.29,0,A,0
205675,11392,2024-09-02,2024,9,Mobile,Influencer,10,112.74,9.55,101.47,1,B,0
205676,11392,2024-11-28,2024,11,Desktop,Email,0,314.12,0,314.12,1,A,0
205677,11393,2024-09-05,2024,9,Desktop,Influencer,0,115,0,111.55,1,B,1
205678,11394,2024-06-14,2024,6,Mobile,Organic,0,1355.31,0,1314.65,1,B,0
205679,11394,2024-12-09,2024,12,Tablet,Influencer,0,854.24,0,828.61,1,B,0
205680,11395,2024-12-09,2024,12,Mobile,Organic,0,78.03,0,75.69,1,B,0
205681,11395,2024-12-26,2024,12,Desktop,Social Ads,0,71.23,0,69.09,1,B,1
205682,11395,2024-09-17,2024,9,Tablet,Paid Search,0,58.33,0,58.33,1,A,0
205683,11395,2023-10-02,2023,10,Desktop,Email,10,255.35,25.54,229.81,1,,0
205684,11396,2024-12-16,2024,12,Desktop,Influencer,0,93.29,0,90.49,1,B,1
205685,11396,2024-11-24,2024,11,Mobile,Paid Search,0,1688.41,0,1688.41,1,A,1
205686,11396,2024-07-21,2024,7,Desktop,Paid Search,0,19.52,0,19.52,0,A,1
205687,11397,2024-08-20,2024,8,Mobile,Referral,0,525.58,0,509.81,1,B,1
205688,11397,2024-03-26,2024,3,Desktop,Social Ads,5,111.89,5.59,106.3,1,,0
205689,11398,2024-06-28,2024,6,Desktop,Organic,30,575.63,172.69,402.94,1,A,0
205690,11398,2023-12-12,2023,12,Mobile,Paid Search,30,137.76,41.33,96.43,1,,0
205691,11398,2024-12-13,2024,12,Tablet,Email,30,19.59,5.88,13.3,0,B,0
205692,11399,2023-04-28,2023,4,Mobile,Paid Search,10,130.7,13.07,117.63,1,,0
205693,11399,2023-12-21,2023,12,Desktop,Email,15,32.45,4.87,27.58,0,,0
205694,11399,2023-11-06,2023,11,Mobile,Paid Search,0,1115.94,0,1115.94,1,,0
205695,11400,2023-12-27,2023,12,Mobile,Paid Search,5,64.16,3.21,60.95,1,,0
205696,11400,2023-08-15,2023,8,Mobile,Social Ads,15,633.77,95.07,538.7,1,,0
205697,11401,2024-10-28,2024,10,Desktop,Organic,0,135.94,0,135.94,1,B,0
205698,11401,2024-11-23,2024,11,Mobile,Organic,5,1362.45,57.73,1294.33,1,B,0
205699,11401,2024-11-26,2024,11,Mobile,Email,10,625.82,53.04,563.24,1,B,0
205700,11401,2024-10-28,2024,10,Desktop,Organic,10,36.02,3.6,32.42,0,A,0
205701,11402,2024-10-13,2024,10,Mobile,Referral,10,279.93,27.99,251.94,1,A,0
205702,11403,2024-12-05,2024,12,Tablet,Social Ads,5,305.6,15.28,290.32,1,A,0
205703,11403,2024-09-04,2024,9,Desktop,Referral,0,27.95,0,27.11,0,B,0
205704,11403,2024-09-13,2024,9,Desktop,Referral,20,72.66,14.53,58.13,1,A,0
205705,11403,2024-08-18,2024,8,Mobile,Paid Search,10,580.97,58.1,507.18,1,B,0
205706,11404,2023-05-27,2023,5,Desktop,Referral,0,279.32,0,279.32,1,,0
205707,11404,2024-11-20,2024,11,Mobile,Organic,0,237.84,0,237.84,1,A,0
205708,11404,2024-11-09,2024,11,Mobile,Organic,0,451.97,0,438.41,1,B,1
205709,11404,2024-06-17,2024,6,Mobile,Organic,0,576.59,0,559.29,1,B,1
205710,11405,2024-11-01,2024,11,Mobile,Organic,0,202.68,0,196.6,1,B,0
205711,11405,2023-08-19,2023,8,Mobile,Organic,10,163.7,16.37,147.33,1,,0
205712,11405,2022-07-25,2022,7,Mobile,Organic,0,163.37,0,163.37,1,,1
205713,11405,2022-12-21,2022,12,Mobile,Social Ads,0,73.25,0,73.25,1,,0
205714,11406,2024-03-09,2024,3,Mobile,Referral,0,174.34,0,174.34,1,,0
205715,11407,2024-01-14,2024,1,Mobile,Influencer,0,444.06,0,444.06,1,,0
205716,11407,2024-08-23,2024,8,Desktop,Social Ads,0,1007.78,0,977.55,1,B,0
205717,11407,2024-11-04,2024,11,Desktop,Social Ads,5,141.06,7.05,134.01,1,A,0
205718,11407,2023-07-05,2023,7,Tablet,Email,5,83.24,4.16,79.08,1,,0
205719,11408,2023-10-12,2023,10,Mobile,Organic,40,129.77,51.91,77.86,1,,0
205720,11408,2024-12-05,2024,12,Mobile,Influencer,10,1272.39,127.24,1145.15,1,A,0
205721,11408,2022-06-01,2022,6,Desktop,Email,40,305.27,122.11,183.16,1,,0
205722,11409,2024-12-21,2024,12,Mobile,Influencer,40,516.16,206.46,309.7,1,A,0
205723,11409,2024-07-23,2024,7,Mobile,Social Ads,20,178.52,35.7,138.54,1,B,0
205724,11409,2024-02-15,2024,2,Desktop,Paid Search,40,262.74,105.1,157.64,1,,0
205725,11410,2024-01-06,2024,1,Mobile,Influencer,30,190.44,57.13,133.31,1,,0
205726,11411,2024-08-16,2024,8,Mobile,Social Ads,5,271.03,13.55,257.48,1,A,1
205727,11411,2024-11-21,2024,11,Mobile,Paid Search,5,62.96,3.15,58.02,1,B,0
205728,11411,2024-07-04,2024,7,Desktop,Paid Search,0,24.99,0,24.99,0,A,0
205729,11411,2024-08-26,2024,8,Desktop,Referral,0,171.49,0,171.49,1,A,1
205730,11411,2024-11-06,2024,11,Mobile,Organic,0,903.47,0,876.37,1,B,0
205731,11411,2024-07-09,2024,7,Mobile,Organic,0,503.36,0,503.36,1,B,0
205732,11411,2024-12-26,2024,12,Desktop,Email,5,102.17,5.11,94.15,1,B,0
205733,11411,2024-10-13,2024,10,Desktop,Social Ads,0,1216.58,0,1216.58,1,A,0
205734,11411,2024-11-05,2024,11,Desktop,Social Ads,0,20.54,0,20.54,0,A,0
205735,11411,2024-09-01,2024,9,Desktop,Email,0,573.23,0,573.23,1,A,0
205736,11412,2022-09-01,2022,9,Mobile,Paid Search,15,190.21,28.53,161.68,1,,0
205737,11412,2023-01-16,2023,1,Desktop,Organic,5,530.79,26.54,504.25,1,,0
205738,11412,2023-05-17,2023,5,Desktop,Social Ads,0,380.97,0,380.97,1,,0
205739,11412,2024-06-18,2024,6,Desktop,Influencer,5,357.7,17.89,339.81,1,A,0
205740,11412,2024-12-27,2024,12,Mobile,Organic,0,859.27,0,859.27,1,A,1
205741,11412,2023-03-01,2023,3,Mobile,Social Ads,0,1338.57,0,1338.57,1,,0
205742,11412,2022-09-20,2022,9,Mobile,Referral,0,1612.58,0,1612.58,1,,0
205743,11412,2023-08-19,2023,8,Mobile,Referral,0,155.35,0,155.35,1,,0
205744,11412,2023-01-20,2023,1,Mobile,Paid Search,0,496.73,0,496.73,1,,0
205745,11413,2024-09-18,2024,9,Desktop,Social Ads,20,390.34,78.07,302.9,1,B,0
205746,11414,2024-12-12,2024,12,Desktop,Organic,15,130.07,19.51,107.24,1,B,0
205747,11414,2024-09-07,2024,9,Mobile,Paid Search,0,70.22,0,68.11,1,B,0
205748,11414,2023-01-14,2023,1,Mobile,Organic,0,963.1,0,963.1,1,,0
205749,11414,2023-08-12,2023,8,Mobile,Referral,0,617.56,0,617.56,1,,0
205750,11414,2022-12-09,2022,12,Desktop,Organic,0,64.03,0,64.03,1,,0
205751,11414,2024-05-08,2024,5,Mobile,Organic,0,186.36,0,186.36,1,,0
205752,11414,2024-06-18,2024,6,Desktop,Paid Search,5,36.61,1.83,33.74,0,B,0
205753,11415,2024-09-10,2024,9,Mobile,Social Ads,5,424.13,21.21,402.92,1,A,0
205754,11416,2023-12-01,2023,12,Tablet,Referral,10,69.44,6.94,62.5,1,,0
205755,11416,2024-05-12,2024,5,Desktop,Email,0,64.55,0,64.55,1,,0
205756,11416,2024-12-09,2024,12,Desktop,Organic,0,303.62,0,303.62,1,A,0
205757,11416,2024-01-17,2024,1,Mobile,Social Ads,0,36.4,0,36.4,0,,0
205758,11417,2022-10-28,2022,10,Desktop,Paid Search,20,75.16,15.03,60.13,1,,0
205759,11417,2022-11-20,2022,11,Desktop,Social Ads,20,234.61,46.92,187.69,1,,0
205760,11417,2022-10-04,2022,10,Mobile,Social Ads,20,58.69,11.74,46.95,0,,1
205761,11418,2024-05-07,2024,5,Mobile,Social Ads,0,588.27,0,588.27,1,,0
205762,11418,2024-12-16,2024,12,Desktop,Influencer,0,61.57,0,59.72,1,B,0
205763,11418,2024-11-01,2024,11,Desktop,Social Ads,0,128.32,0,128.32,1,A,0
205764,11418,2024-12-22,2024,12,Tablet,Influencer,0,141.83,0,141.83,1,A,1
205765,11418,2023-11-17,2023,11,Desktop,Influencer,10,334.39,33.44,300.95,1,,1
205766,11418,2022-11-01,2022,11,Mobile,Referral,0,424.13,0,424.13,1,,0
205767,11418,2022-10-04,2022,10,Mobile,Email,0,88.66,0,88.66,1,,0
205768,11418,2024-01-02,2024,1,Mobile,Social Ads,15,152.19,22.83,129.36,1,,1
205769,11419,2024-10-06,2024,10,Mobile,Referral,0,111.9,0,111.9,1,A,0
205770,11419,2023-11-06,2023,11,Desktop,Organic,15,63.82,9.57,54.25,1,,0
205771,11419,2022-11-14,2022,11,Mobile,Social Ads,0,231,0,231,1,,0
205772,11419,2023-07-16,2023,7,Mobile,Social Ads,0,138.08,0,138.08,1,,0
205773,11419,2024-03-03,2024,3,Desktop,Social Ads,10,1234.42,123.44,1110.98,1,,0
205774,11419,2023-11-27,2023,11,Mobile,Influencer,0,43.41,0,43.41,0,,0
205775,11419,2024-08-08,2024,8,Mobile,Organic,15,350.64,52.6,298.04,1,A,0
205776,11419,2022-12-20,2022,12,Mobile,Organic,0,303.62,0,303.62,1,,0
205777,11420,2023-08-07,2023,8,Mobile,Paid Search,0,26.01,0,26.01,0,,0
205778,11421,2022-12-24,2022,12,Desktop,Influencer,0,104.41,0,104.41,1,,0
205779,11422,2024-06-13,2024,6,Mobile,Social Ads,0,115.32,0,115.32,1,A,0
205780,11422,2024-12-26,2024,12,Tablet,Social Ads,10,1060.26,106.03,954.23,1,A,0
205781,11422,2024-07-01,2024,7,Mobile,Referral,15,70.68,8.98,60.09,1,B,0
205782,11423,2024-12-17,2024,12,Mobile,Social Ads,0,95.26,0,92.4,1,B,0
205783,11424,2024-09-27,2024,9,Mobile,Referral,40,29.95,11.98,17.43,0,B,0
205784,11424,2024-10-18,2024,10,Mobile,Paid Search,20,343.54,68.71,266.59,1,B,0
205785,11424,2024-12-25,2024,12,Mobile,Organic,10,5,0.5,4.5,0,A,0
205786,11425,2023-08-08,2023,8,Mobile,Paid Search,0,235.02,0,235.02,1,,0
205787,11425,2023-03-20,2023,3,Desktop,Paid Search,5,17.78,0.89,16.89,0,,0
205788,11426,2024-08-04,2024,8,Desktop,Organic,20,12.69,2.54,9.85,0,B,0
205789,11426,2024-10-24,2024,10,Desktop,Social Ads,15,62.03,9.3,52.73,1,A,0
205790,11426,2024-10-08,2024,10,Desktop,Organic,15,193.58,29.04,164.54,1,A,0
205791,11427,2024-03-19,2024,3,Mobile,Social Ads,40,26.25,10.5,15.75,0,,1
205792,11428,2024-12-01,2024,12,Desktop,Social Ads,40,706.64,282.66,411.26,1,B,0
205793,11428,2024-03-17,2024,3,Desktop,Referral,30,53.48,16.04,37.44,0,,0
205794,11428,2024-09-24,2024,9,Mobile,Email,40,23.37,9.35,14.02,0,A,0
205795,11429,2024-06-10,2024,6,Mobile,Paid Search,10,41.36,4.14,37.22,0,A,0
205796,11429,2023-04-17,2023,4,Desktop,Paid Search,5,393.24,19.66,373.58,1,,0
205797,11429,2022-10-01,2022,10,Mobile,Paid Search,10,125.79,12.58,113.21,1,,0
205798,11429,2022-11-17,2022,11,Tablet,Email,20,484.42,96.88,387.54,1,,0
205799,11429,2024-05-10,2024,5,Desktop,Influencer,0,34.83,0,34.83,0,,0
205800,11430,2024-12-08,2024,12,Mobile,Paid Search,0,38.99,0,38.99,0,B,0
205801,11430,2024-12-28,2024,12,Mobile,Paid Search,10,115.81,9.81,104.23,1,B,0
205802,11431,2023-10-03,2023,10,Mobile,Email,0,498.87,0,498.87,1,,1
205803,11431,2024-10-12,2024,10,Mobile,Paid Search,0,205.02,0,205.02,1,A,1
205804,11432,2024-07-08,2024,7,Tablet,Organic,0,527.18,0,527.18,1,A,0
205805,11433,2023-11-23,2023,11,Mobile,Social Ads,10,55.93,5.59,50.34,1,,0
205806,11433,2023-11-11,2023,11,Mobile,Influencer,5,55.03,2.75,52.28,1,,0
205807,11433,2023-11-17,2023,11,Mobile,Referral,5,27.61,1.38,26.23,0,,0
205808,11433,2023-11-24,2023,11,Mobile,Influencer,0,19.59,0,19.59,0,,0
205809,11433,2023-12-04,2023,12,Mobile,Organic,10,163.98,16.4,147.58,1,,0
205810,11433,2024-12-10,2024,12,Desktop,Organic,15,116.47,17.47,96.03,1,B,0
205811,11433,2024-10-11,2024,10,Mobile,Social Ads,0,100.63,0,97.61,1,B,0
205812,11434,2023-05-28,2023,5,Mobile,Paid Search,0,839.18,0,839.18,1,,0
205813,11434,2022-07-22,2022,7,Mobile,Organic,0,78.18,0,78.18,1,,0
205814,11435,2024-09-16,2024,9,Mobile,Influencer,0,206.26,0,206.26,1,B,0
205815,11436,2024-10-29,2024,10,Desktop,Paid Search,30,1589.35,476.81,1112.54,1,A,0
205816,11436,2024-12-23,2024,12,Mobile,Social Ads,40,110.95,44.38,64.57,1,B,0
205817,11436,2024-12-07,2024,12,Mobile,Social Ads,20,82.5,16.5,64.02,1,B,0
205818,11437,2024-05-28,2024,5,Desktop,Social Ads,0,26.29,0,26.29,0,,0
205819,11437,2023-05-05,2023,5,Mobile,Paid Search,0,159.76,0,159.76,1,,0
205820,11437,2023-11-23,2023,11,Mobile,Social Ads,0,227.34,0,227.34,1,,0
205821,11437,2023-08-19,2023,8,Desktop,Email,0,27.02,0,27.02,0,,0
205822,11437,2024-12-17,2024,12,Desktop,Organic,20,279.36,55.87,223.49,1,A,0
205823,11438,2024-12-31,2024,12,Desktop,Influencer,0,20.37,0,20.37,0,B,0
205824,11438,2024-12-23,2024,12,Desktop,Social Ads,20,30.97,5.25,24.78,0,B,0
205825,11438,2024-12-23,2024,12,Mobile,Paid Search,0,443.62,0,443.62,1,B,0
205826,11438,2024-12-23,2024,12,Mobile,Paid Search,0,1097.34,0,1097.34,1,B,1
205827,11438,2024-12-26,2024,12,Mobile,Social Ads,0,822.15,0,822.15,1,A,0
205828,11439,2024-11-27,2024,11,Desktop,Organic,0,52.58,0,52.58,1,A,0
205829,11440,2024-12-20,2024,12,Mobile,Organic,20,104.44,17.7,83.56,1,B,0
205830,11441,2023-07-27,2023,7,Mobile,Email,0,97.35,0,97.35,1,,0
205831,11441,2023-08-01,2023,8,Mobile,Organic,15,58.77,8.82,49.95,0,,0
205832,11441,2024-11-15,2024,11,Mobile,Social Ads,0,557.97,0,557.97,1,A,0
205833,11441,2023-11-26,2023,11,Mobile,Paid Search,10,426.53,42.65,383.88,1,,0
205834,11441,2024-01-22,2024,1,Desktop,Paid Search,0,444.81,0,444.81,1,,0
205835,11442,2024-11-06,2024,11,Mobile,Social Ads,20,38.01,7.6,30.41,0,A,0
205836,11442,2024-10-15,2024,10,Mobile,Email,0,277.11,0,277.11,1,B,0
205837,11442,2024-09-05,2024,9,Desktop,Influencer,5,143.19,6.07,136.03,1,B,0
205838,11442,2024-12-02,2024,12,Desktop,Organic,0,157.74,0,153.01,1,B,0
205839,11442,2024-12-08,2024,12,Mobile,Organic,0,157.23,0,157.23,1,A,0
205840,11443,2024-12-21,2024,12,Tablet,Email,0,80.16,0,80.16,1,A,0
205841,11443,2024-12-02,2024,12,Mobile,Influencer,10,5,0.5,4.5,0,A,0
205842,11444,2024-07-11,2024,7,Mobile,Organic,10,573.8,57.38,500.93,1,B,1
205843,11445,2023-05-22,2023,5,Desktop,Influencer,0,167.84,0,167.84,1,,0
205844,11445,2023-09-01,2023,9,Mobile,Social Ads,0,279.02,0,279.02,1,,0
205845,11445,2023-07-22,2023,7,Desktop,Social Ads,0,192.49,0,192.49,1,,0
205846,11446,2023-12-27,2023,12,Mobile,Social Ads,30,52.33,15.7,36.63,0,,0
205847,11446,2024-08-03,2024,8,Mobile,Paid Search,20,27.76,5.55,22.21,0,A,0
205848,11447,2024-07-06,2024,7,Mobile,Email,20,451.97,90.39,361.58,1,A,0
205849,11447,2024-11-25,2024,11,Mobile,Email,40,18.2,7.28,10.59,0,B,0
205850,11448,2023-06-13,2023,6,Mobile,Organic,0,32.66,0,32.66,0,,0
205851,11448,2022-08-02,2022,8,Mobile,Organic,0,918.05,0,918.05,1,,1
205852,11448,2024-02-12,2024,2,Mobile,Influencer,15,36.08,5.41,30.67,0,,0
205853,11448,2023-12-26,2023,12,Mobile,Influencer,0,41.36,0,41.36,0,,0
205854,11448,2024-12-06,2024,12,Mobile,Influencer,5,360.16,18.01,342.15,1,A,1
205855,11449,2024-10-04,2024,10,Desktop,Paid Search,10,520.41,52.04,468.37,1,A,0
205856,11449,2024-12-22,2024,12,Mobile,Organic,0,345.61,0,335.24,1,B,0
205857,11449,2024-02-04,2024,2,Mobile,Referral,0,374.22,0,374.22,1,,0
205858,11449,2024-10-08,2024,10,Tablet,Social Ads,0,34.12,0,33.1,0,B,0
205859,11450,2024-09-28,2024,9,Mobile,Referral,0,271.42,0,271.42,1,A,0
205860,11450,2024-02-10,2024,2,Mobile,Influencer,10,29.01,2.9,26.11,0,,0
205861,11451,2024-10-20,2024,10,Desktop,Email,40,443.78,177.51,266.27,1,A,0
205862,11452,2024-06-28,2024,6,Mobile,Referral,15,29.95,4.49,24.7,0,B,0
205863,11452,2024-11-18,2024,11,Tablet,Organic,0,220.98,0,220.98,1,A,0
205864,11452,2024-07-11,2024,7,Desktop,Social Ads,0,71.65,0,71.65,1,A,0
205865,11452,2024-10-26,2024,10,Mobile,Paid Search,0,64.93,0,62.98,1,B,0
205866,11453,2023-12-05,2023,12,Desktop,Organic,0,302.82,0,302.82,1,,0
205867,11453,2023-12-04,2023,12,Mobile,Email,0,105.44,0,105.44,1,,0
205868,11454,2024-11-11,2024,11,Mobile,Influencer,0,1036.15,0,1036.15,1,A,0
205869,11454,2024-12-05,2024,12,Mobile,Influencer,0,62.78,0,62.78,1,A,0
205870,11454,2024-12-18,2024,12,Desktop,Influencer,5,137.99,5.85,131.09,1,B,0
205871,11454,2024-11-04,2024,11,Desktop,Influencer,0,630.59,0,630.59,1,B,0
205872,11454,2024-12-08,2024,12,Desktop,Social Ads,20,20.98,3.56,16.78,0,B,0
205873,11455,2023-07-09,2023,7,Mobile,Referral,0,111.91,0,111.91,1,,0
205874,11456,2023-03-10,2023,3,Mobile,Organic,30,50.73,15.22,35.51,0,,0
205875,11457,2023-06-04,2023,6,Desktop,Paid Search,0,28.35,0,28.35,0,,0
205876,11457,2024-11-27,2024,11,Mobile,Paid Search,5,122.24,6.11,116.13,1,A,0
205877,11457,2024-09-03,2024,9,Mobile,Referral,20,100.41,20.08,77.92,1,B,0
205878,11457,2023-12-17,2023,12,Desktop,Email,15,501.88,75.28,426.6,1,,1
205879,11457,2024-11-01,2024,11,Desktop,Organic,5,65.32,3.27,62.05,1,A,0
205880,11457,2024-06-22,2024,6,Desktop,Social Ads,0,458.96,0,458.96,1,A,0
205881,11457,2024-06-28,2024,6,Tablet,Paid Search,0,863.9,0,837.98,1,B,0
205882,11458,2023-12-28,2023,12,Mobile,Social Ads,10,175.7,17.57,158.13,1,,0
205883,11458,2024-10-13,2024,10,Desktop,Organic,20,27.61,5.52,21.43,0,B,0
205884,11459,2023-09-26,2023,9,Desktop,Paid Search,0,174.8,0,174.8,1,,0
205885,11459,2024-02-12,2024,2,Mobile,Email,0,216.01,0,216.01,1,,0
205886,11459,2023-10-10,2023,10,Mobile,Organic,15,279.32,41.9,237.42,1,,0
205887,11459,2024-02-24,2024,2,Mobile,Social Ads,0,149.35,0,149.35,1,,0
205888,11459,2024-09-09,2024,9,Desktop,Social Ads,0,443.78,0,443.78,1,A,0
205889,11460,2024-07-06,2024,7,Desktop,Organic,15,101.66,15.25,86.41,1,A,0
205890,11460,2024-12-28,2024,12,Mobile,Email,0,275.52,0,267.25,1,B,0
205891,11461,2024-10-01,2024,10,Desktop,Email,0,18.78,0,18.78,0,A,0
205892,11461,2024-09-29,2024,9,Desktop,Influencer,0,26.94,0,26.94,0,A,0
205893,11461,2024-12-25,2024,12,Desktop,Paid Search,0,133.84,0,129.82,1,B,0
205894,11461,2024-09-02,2024,9,Mobile,Social Ads,10,36.33,3.63,32.7,0,A,0
205895,11462,2024-11-01,2024,11,Mobile,Social Ads,10,52.76,5.28,46.06,0,B,0
205896,11462,2024-09-18,2024,9,Mobile,Email,0,460.37,0,446.56,1,B,0
205897,11462,2022-08-10,2022,8,Mobile,Organic,5,675.04,33.75,641.29,1,,0
205898,11462,2024-06-23,2024,6,Mobile,Email,5,47.26,2.36,44.9,0,A,0
205899,11462,2022-12-12,2022,12,Desktop,Email,0,18.04,0,18.04,0,,0
205900,11462,2024-03-13,2024,3,Mobile,Social Ads,10,516.16,51.62,464.54,1,,1
205901,11462,2024-02-09,2024,2,Desktop,Influencer,0,64.93,0,64.93,1,,0
205902,11462,2023-12-18,2023,12,Desktop,Organic,20,17.78,3.56,14.22,0,,0
205903,11462,2023-08-17,2023,8,Tablet,Referral,0,18.04,0,18.04,0,,0
205904,11463,2024-10-25,2024,10,Mobile,Social Ads,0,29.62,0,29.62,0,A,0
205905,11463,2023-04-21,2023,4,Mobile,Social Ads,0,34.12,0,34.12,0,,0
205906,11463,2024-12-16,2024,12,Desktop,Paid Search,0,86.97,0,86.97,1,A,0
205907,11464,2024-12-10,2024,12,Mobile,Referral,0,2519.52,0,2519.52,1,B,0
205908,11464,2024-12-24,2024,12,Mobile,Email,15,1849.18,277.38,1571.8,1,A,0
205909,11464,2024-12-11,2024,12,Desktop,Paid Search,5,1936.9,82.07,1840.06,1,B,0
205910,11464,2024-12-08,2024,12,Mobile,Referral,0,634.1,0,634.1,1,B,0
205911,11464,2024-12-25,2024,12,Mobile,Referral,0,851.49,0,851.49,1,B,0
205912,11464,2024-12-03,2024,12,Mobile,Paid Search,0,279.21,0,279.21,1,B,0
205913,11464,2024-12-10,2024,12,Desktop,Social Ads,5,224.41,11.22,213.19,1,A,0
205914,11464,2024-12-05,2024,12,Tablet,Organic,15,1213.8,182.07,1031.73,1,A,0
205915,11464,2024-11-29,2024,11,Mobile,Paid Search,0,1054.84,0,1054.84,1,A,0
205916,11464,2024-12-14,2024,12,Desktop,Paid Search,5,225.31,9.55,214.04,1,B,0
205917,11464,2024-12-13,2024,12,Mobile,Paid Search,10,195.06,19.51,175.55,1,A,0
205918,11464,2024-12-06,2024,12,Mobile,Referral,0,914.99,0,914.99,1,A,0
205919,11465,2024-05-13,2024,5,Mobile,Email,15,94.38,14.16,80.22,1,,0
205920,11465,2024-12-16,2024,12,Mobile,Paid Search,5,491.42,24.57,466.85,1,A,0
205921,11465,2024-11-05,2024,11,Mobile,Social Ads,10,184.41,18.44,165.97,1,A,0
205922,11466,2024-12-16,2024,12,Desktop,Referral,0,12.69,0,12.31,0,B,0
205923,11466,2023-12-24,2023,12,Desktop,Paid Search,5,117.38,5.87,111.51,1,,0
205924,11466,2024-11-13,2024,11,Desktop,Referral,10,25.41,2.54,22.87,0,A,0
205925,11466,2023-12-03,2023,12,Mobile,Referral,0,141.93,0,141.93,1,,0
205926,11466,2023-11-23,2023,11,Mobile,Paid Search,10,101.71,10.17,91.54,1,,0
205927,11466,2024-09-12,2024,9,Mobile,Organic,0,489.89,0,489.89,1,A,0
205928,11467,2022-11-27,2022,11,Desktop,Organic,20,27.95,5.59,22.36,0,,0
205929,11467,2023-06-19,2023,6,Desktop,Email,20,7.8,1.56,6.24,0,,0
205930,11468,2023-11-04,2023,11,Desktop,Email,5,306.5,15.32,291.18,1,,0
205931,11468,2024-07-20,2024,7,Desktop,Organic,0,130.7,0,130.7,1,A,0
205932,11468,2023-08-15,2023,8,Desktop,Email,0,352.46,0,352.46,1,,0
205933,11468,2024-08-03,2024,8,Desktop,Email,5,396.35,19.82,376.53,1,A,1
205934,11468,2023-12-27,2023,12,Desktop,Email,15,337.48,50.62,286.86,1,,0
205935,11468,2023-12-16,2023,12,Mobile,Paid Search,0,311.93,0,311.93,1,,0
205936,11468,2024-12-09,2024,12,Desktop,Organic,5,266.22,13.31,252.91,1,A,0
205937,11468,2024-03-21,2024,3,Mobile,Organic,5,167.73,8.39,159.34,1,,0
205938,11468,2024-07-19,2024,7,Mobile,Influencer,10,234.16,23.42,204.42,1,B,0
205939,11468,2024-05-11,2024,5,Mobile,Influencer,20,840.24,168.05,672.19,1,,0
205940,11468,2024-05-03,2024,5,Mobile,Email,0,150.25,0,150.25,1,,0
205941,11468,2023-08-06,2023,8,Desktop,Paid Search,10,220.96,22.1,198.86,1,,0
